panel,evolution,curve,curve_r,n_data,N,M,panel_r_reservoir,R_panel,total_qubits_panel,C,Delta,delta_t,tau,gamma,t_over_tau,t,F
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.055,17.702095537639714,0.2638640199785406
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.05666666666666667,18.238522675143948,0.2775193218871916
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.058333333333333334,18.77494981264818,0.29131016409079447
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.06,19.311376950152415,0.3052179775738324
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.06166666666666667,19.847804087656648,0.31922433693790364
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.06333333333333334,20.38423122516088,0.3333109995751121
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.065,20.920658362665115,0.3474599436991345
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.06666666666666667,21.45708550016935,0.3616534051277802
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.06833333333333334,21.993512637673586,0.3758739127167656
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.07,22.52993977517782,0.39010432235064996
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.07166666666666667,23.066366912682053,0.40432784940338995
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.07333333333333333,23.602794050186287,0.4185280995877948
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.07500000000000001,24.13922118769052,0.43268909812019696
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.07666666666666667,24.675648325194754,0.4467953171339063
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.07833333333333334,25.212075462698987,0.46083170128245315
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.08,25.74850260020322,0.474783691481192
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.08166666666666667,26.284929737707454,0.48863724674353176
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.08333333333333334,26.821356875211688,0.5023788640757881
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.085,27.35778401271592,0.5159955964024789
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.08666666666666667,27.894211150220155,0.529475068501673
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.08833333333333333,28.43063828772439,0.5428054909377613
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.09,28.967065425228622,0.5559756719867576
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.09166666666666667,29.503492562732855,0.5689750275568333
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.09333333333333334,30.039919700237093,0.581793589114284
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.09500000000000001,30.576346837741326,0.5944220096324657
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.09666666666666668,31.11277397524556,0.6068515675883814
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.09833333333333334,31.649201112749793,0.6190741690385151
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.1,32.18562825025403,0.6310823478122242
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.10166666666666667,32.72205538775826,0.642869263867368
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.10333333333333335,33.258482525262494,0.6544286998590317
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.10500000000000001,33.79490966276673,0.6657550559779386
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.10666666666666667,34.33133680027096,0.6768433431206757
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.10833333333333334,34.867763937775194,0.6876891744588897
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.11,35.40419107527943,0.6982887554794023
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.11166666666666668,35.94061821278366,0.708638872571502
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.11333333333333334,36.477045350287895,0.7187368802415902
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.115,37.01347248779213,0.7285806870388899
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.11666666666666667,37.54989962529636,0.7381687402790429
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.11833333333333333,38.086326762800596,0.7475000096550106
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.12,38.62275390030483,0.7565739698269847
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.12166666666666667,39.15918103780906,0.7653905820847581
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.12333333333333334,39.695608175313296,0.7739502751773324
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.125,40.23203531281753,0.78225392540548
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.12666666666666668,40.76846245032176,0.7903028360733986
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.12833333333333333,41.304889587826,0.7980987163956443
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.13,41.84131672533023,0.8056436599551311
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.13166666666666665,42.377743862834464,0.8129401228072051
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.13333333333333333,42.9141710003387,0.8199909013235182
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.135,43.45059813784294,0.8267991098679208
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.1366666666666667,43.98702527534717,0.8333681583945506
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.13833333333333336,44.523452412851405,0.8397017300559717
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.14,45.05987955035564,0.8458037589065599
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.1416666666666667,45.59630668785987,0.8516784077833315
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.14333333333333334,46.132733825364106,0.8573300464430719
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.14500000000000002,46.66916096286834,0.862763230031115
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.14666666666666667,47.20558810037257,0.8679826779532133
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.14833333333333334,47.74201523787681,0.8729932532179195
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.15000000000000002,48.27844237538104,0.8777999423125977
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.15166666666666667,48.814869512885274,0.8824078356717315
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.15333333333333335,49.35129665038951,0.8868221087915583
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.155,49.88772378789374,0.8910480040403354
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.15666666666666668,50.424150925397974,0.895090813208637
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.15833333333333335,50.96057806290221,0.8989558608391875
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.16,51.49700520040644,0.9026484883707155
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.16166666666666668,52.033432337910675,0.9061740391252797
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.16333333333333333,52.56985947541491,0.909537844163526
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.165,53.10628661291914,0.9127452090273003
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.16666666666666669,53.642713750423376,0.9158014013840943
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.16833333333333333,54.17914088792761,0.9187116395829289
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.17,54.71556802543184,0.9214810821264818
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.17166666666666666,55.251995162936076,0.9241148180595807
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.17333333333333334,55.78842230044031,0.9266178582696766
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.17500000000000002,56.32484943794454,0.9289951276905171
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.17666666666666667,56.86127657544878,0.931251458396043
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.17833333333333334,57.39770371295301,0.9333915835675319
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.18,57.934130850457244,0.9354201323132338
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.18166666666666667,58.47055798796148,0.9373416253161481
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.18333333333333335,59.00698512546571,0.9391604712823027
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.185,59.543412262969944,0.9408809641588044
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.18666666666666668,60.079839400474185,0.9425072810881145
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.18833333333333335,60.61626653797842,0.9440434810624889
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.19000000000000003,61.15269367548265,0.9454935042402333
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.19166666666666668,61.689120812986886,0.9468611718834704
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.19333333333333336,62.22554795049112,0.9481501868754141
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.195,62.76197508799535,0.9493641347737559
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.19666666666666668,63.298402225499586,0.9505064853556439
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.19833333333333336,63.83482936300382,0.9515805946089531
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2,64.37125650050805,0.9525897071239525
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2016666666666667,64.90768363801229,0.9535369588393062
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.20333333333333334,65.44411077551652,0.9544253800962827
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.20500000000000002,65.98053791302075,0.9552578989554412
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2066666666666667,66.51696505052499,0.9560373447305275
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.20833333333333334,67.05339218802922,0.9567664516952068
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.21000000000000002,67.58981932553345,0.9574478629192726
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.21166666666666667,68.12624646303769,0.9580841341922353
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.21333333333333335,68.66267360054192,0.9586777379937501
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.21500000000000002,69.19910073804616,0.9592310674719873
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.21666666666666667,69.73552787555039,0.9597464403929701
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.21833333333333335,70.27195501305462,0.9602261030259268
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.22,70.80838215055886,0.9606722339319728
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.22166666666666668,71.34480928806309,0.9610869476257142
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.22333333333333336,71.88123642556732,0.9614722980818979
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.225,72.41766356307156,0.9618302820617606
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.22666666666666668,72.95409070057579,0.9621628422364005
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.22833333333333333,73.49051783808002,0.9624718700872216
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.23,74.02694497558426,0.9627592085662459
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.23166666666666666,74.56337211308849,0.9630266545019088
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.23333333333333334,75.09979925059272,0.9632759607387273
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.23500000000000001,75.63622638809696,0.963508838002088
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.23666666666666666,76.17265352560119,0.9637269564820846
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.23833333333333334,76.70908066310542,0.9639319471331685
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.24,77.24550780060966,0.9641254026889845
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.24166666666666667,77.78193493811389,0.9643088783943882
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.24333333333333335,78.31836207561813,0.9644838924591437
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.245,78.85478921312236,0.9646519262402422
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.24666666666666667,79.39121635062659,0.9648144241620376
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.24833333333333332,79.92764348813083,0.9649727933855763
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.25,80.46407062563506,0.9651284032405486
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.25166666666666665,81.0004977631393,0.9652825844351112
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.25333333333333335,81.53692490064353,0.9654366280606121
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.255,82.07335203814776,0.9655917844097462
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.25666666666666665,82.609779175652,0.965749261628079
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2583333333333333,83.14620631315623,0.9659102242200395
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.26,83.68263345066046,0.9660757914315476
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.26166666666666666,84.2190605881647,0.966247035532197
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2633333333333333,84.75548772566893,0.9664249800205962
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.265,85.29191486317316,0.9666105977769216
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.26666666666666666,85.8283420006774,0.966804809186935
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.26833333333333337,86.36476913818164,0.9670084802618465
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.27,86.90119627568588,0.9672224207782516
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2716666666666667,87.43762341319011,0.9674473824620768
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2733333333333334,87.97405055069434,0.9676840572399783
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.275,88.51047768819858,0.9679330755810367
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2766666666666667,89.04690482570281,0.9681950049507069
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2783333333333334,89.58333196320704,0.9684703483980794
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.28,90.11975910071128,0.9687595432963847
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2816666666666667,90.65618623821551,0.9690629602553773
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2833333333333334,91.19261337571974,0.9693809022229335
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.28500000000000003,91.72904051322398,0.9697136037916492
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2866666666666667,92.26546765072821,0.9700612307246619
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2883333333333334,92.80189478823245,0.9704238797132118
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.29000000000000004,93.33832192573668,0.9708015783767382
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2916666666666667,93.87474906324091,0.9711942855144142
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.29333333333333333,94.41117620074515,0.9716018916152034
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.29500000000000004,94.94760333824938,0.9720242196315756
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.2966666666666667,95.48403047575361,0.9724610260200612
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.29833333333333334,96.02045761325785,0.9729120020499022
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.30000000000000004,96.55688475076208,0.9733767753790765
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3016666666666667,97.09331188826631,0.9738549118950423
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.30333333333333334,97.62973902577055,0.9743459178156312
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.30500000000000005,98.16616616327478,0.9748492420436821
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3066666666666667,98.70259330077901,0.9753642787671153
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.30833333333333335,99.23902043828325,0.9758903702944981
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.31,99.77544757578748,0.97642681011437
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3116666666666667,100.31187471329172,0.976972846165103
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.31333333333333335,100.84830185079595,0.9775276843004979
