panel,evolution,curve,curve_r,n_data,N,M,panel_r_reservoir,R_panel,total_qubits_panel,Delta,delta_t,tau,gamma,t_over_tau,t,F
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2316666666666667,77.38789903342857,0.43853161922174866
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2333333333333334,77.49261878854823,0.43528891863227503
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2349999999999999,77.59733854366789,0.43204901096648163
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2366666666666666,77.70205829878755,0.4288120350112434
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2383333333333333,77.80677805390721,0.42557812942783707
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.24,77.91149780902687,0.4223474327460145
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2416666666666667,78.01621756414653,0.4191200833580689
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2433333333333334,78.12093731926619,0.41589621951292044
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.245,78.22565707438585,0.41267597931013883
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2466666666666668,78.33037682950551,0.40945950069411013
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2483333333333333,78.43509658462517,0.40624692144807306
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.25,78.53981633974483,0.4030383791882306
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2516666666666665,78.64453609486448,0.39983401135785385
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2533333333333332,78.74925584998414,0.3966339552213958
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.255,78.8539756051038,0.39343834785862486
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2566666666666666,78.95869536022346,0.3902473261586964
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2583333333333333,79.06341511534312,0.387061026814374
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2599999999999998,79.16813487046278,0.3838795863161161
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2616666666666665,79.27285462558244,0.3807031409462455
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2633333333333332,79.3775743807021,0.3775318267731094
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.265,79.48229413582176,0.37436577964526624
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2666666666666666,79.58701389094142,0.37120513518560966
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2683333333333333,79.69173364606108,0.36805002878564286
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.27,79.79645340118074,0.36490059559962296
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2716666666666667,79.9011731563004,0.3617569705387854
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2733333333333332,80.00589291142006,0.35861928826556505
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.275,80.11061266653972,0.35548768318784096
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2766666666666666,80.21533242165938,0.352362289453125
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2783333333333333,80.32005217677904,0.34924324094289577
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.28,80.4247719318987,0.346130671266811
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2816666666666667,80.52949168701836,0.3430247137569957
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2833333333333334,80.63421144213802,0.3399255014623327
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.285,80.73893119725768,0.33683316714276107
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2866666666666666,80.84365095237735,0.33374784326360474
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2883333333333333,80.948370707497,0.3306696619898432
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2899999999999998,81.05309046261665,0.3275987551805305
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2916666666666665,81.15781021773631,0.3245352543830936
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2933333333333332,81.26252997285597,0.3214792908277105
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.295,81.36724972797563,0.31843099542168884
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2966666666666666,81.4719694830953,0.31539049874387165
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2983333333333331,81.57668923821495,0.31235793103899057
b,continuous,standard,0,10,1024,1,3,8,13,0.1,3.141592653589793,62.83185307179586,0.007662413798862358,1.2999999999999998,81.68140899333461,0.3093334222121661
